Time,Sequence,world_x_gt,world_y_gt,world_z_gt,world_x_perception,world_y_perception,world_z_perception,world_x_kf,world_y_kf,world_z_kf,d_gt,v_x_kf,v_y_kf,v_z_kf,pitch_gt,yaw_gt,pitch_perception,yaw_perception,focal_length,focus_distance,aperture,dn,df,im_u,im_v_up,im_v_center,im_v_down,cost,Jp,Jim,JDoF,Jf,focal_length_d,dn_d,df_d,relative_roll,relative_pitch,relative_yaw,relative_roll_d,relative_pitch_d,relative_yaw_d,d_d,im_u_d,im_v_up_d,im_v_center_d,im_v_down_d,drone_x,drone_y,drone_z
131012,0,1.97943,-9.84955,-0.887659,0,0,0,1.99526,-9.7064,-0.851761,13.4617,0,0,0,-0,1.5708,-0,1.5708,378.271,1573.24,11.8379,14.7929,16.7994,339.11,-60.0311,513.773,1799.1,119760,4.8721e-13,25277.8,200.207,7408.94,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11803,3.61146,-0.56418
131412,0,1.97943,-9.84955,-0.887659,0,0,0,1.99557,-9.70649,-0.847684,13.4616,0,0,0,-0,1.5708,-0,1.5708,378.252,1573.29,11.838,14.7932,16.8001,339.233,-55.336,518.439,1803.7,119568,4.8721e-13,25075.4,200.237,7411.26,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11824,3.61136,-0.56418
131812,0,1.97943,-9.84955,-0.887659,0,0,0,1.99587,-9.70659,-0.854406,13.4615,0,0,0,-0,1.5708,-0,1.5708,378.234,1572.98,11.8381,14.7904,16.7967,339.33,-63.0334,510.714,1795.91,119898,4.8721e-13,25392,199.985,7413.45,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11848,3.61126,-0.56418
132212,0,1.97943,-9.84955,-0.887659,0,0,0,1.99872,-9.70668,-0.854938,13.4614,0,0,0,-0,1.5708,-0,1.5708,378.218,1572.74,11.8382,14.7882,16.7941,342.341,-63.6304,510.093,1795.23,119647,4.8721e-13,25208.4,199.789,7415.41,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11869,3.61117,-0.56418
132612,0,1.97943,-9.84955,-0.887659,0,0,0,1.99647,-9.70678,-0.854696,13.4613,0,0,0,-0,1.5708,-0,1.5708,378.219,1565.32,11.8382,14.7226,16.7093,339.501,-63.3531,510.372,1795.52,119863,4.8721e-13,25393.1,193.968,7415.3,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11891,3.61108,-0.56418
133012,0,1.97943,-9.84955,-0.887659,0,0,0,1.99643,-9.70688,-0.85185,13.4613,0,0,0,-0,1.5708,-0,1.5708,378.211,1572.31,11.8383,14.7844,16.7892,339.222,-60.0794,513.633,1798.75,119758,4.8721e-13,25264.9,199.445,7416.32,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11916,3.61097,-0.56418
133412,0,1.97943,-9.84955,-0.887659,0,0,0,1.99929,-9.70697,-0.844102,13.4612,0,0,0,-0,1.5708,-0,1.5708,378.2,1573,11.8384,14.7903,16.7971,342.226,-51.1799,522.516,1807.59,119142,4.8721e-13,24709.3,199.981,7417.67,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11936,3.61088,-0.56418
133812,0,1.97943,-9.84955,-0.887659,0,0,0,2.00715,-9.70707,-0.843428,13.4611,0,0,0,-0,1.5708,-0,1.5708,378.204,1565.59,11.8385,14.7249,16.7125,350.99,-50.4106,523.291,1808.38,118298,4.8721e-13,24099.1,194.182,7417.18,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11959,3.61079,-0.56418
134212,0,1.97943,-9.84955,-0.887659,0,0,0,2.00796,-9.70716,-0.843659,13.461,0,0,0,-0,1.5708,-0,1.5708,378.259,1543.59,11.8384,14.5307,16.4613,351.67,-50.7218,523.063,1808.34,118132,4.8721e-13,24072.7,177.44,7410.48,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11982,3.61069,-0.56418
134612,0,1.97943,-9.84955,-0.887659,0,0,0,2.0079,-9.70725,-0.846511,13.4609,0,0,0,-0,1.5708,-0,1.5708,378.328,1541.86,11.8383,14.5158,16.4413,351.292,-54.0537,519.836,1805.35,118229,4.8721e-13,24223.6,176.184,7402.08,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12004,3.6106,-0.56418
135012,0,1.97943,-9.84955,-0.887659,0,0,0,2.00783,-9.70735,-0.84418,13.4608,0,0,0,-0,1.5708,-0,1.5708,378.393,1542.85,11.8383,14.5248,16.4521,350.943,-51.4342,522.555,1808.29,118146,4.8721e-13,24160.4,176.941,7394.15,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12025,3.6105,-0.56418
135412,0,1.97943,-9.84955,-0.887659,0,0,0,2.00525,-9.70745,-0.84403,13.4607,0,0,0,-0,1.5708,-0,1.5708,378.449,1543.76,11.8382,14.5331,16.4622,347.72,-51.3101,522.764,1808.69,118423,4.8721e-13,24373.6,177.641,7387.28,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12049,3.6104,-0.56418
135812,0,1.97943,-9.84955,-0.887659,0,0,0,2.00785,-9.70754,-0.844143,13.4606,0,0,0,-0,1.5708,-0,1.5708,378.48,1551.95,11.8382,14.6057,16.5553,350.452,-51.4653,522.656,1808.69,118222,4.8721e-13,24203.9,183.813,7383.52,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.1207,3.61031,-0.56418
136212,0,1.97943,-9.84955,-0.887659,0,0,0,2.00826,-9.70764,-0.84425,13.4605,0,0,0,-0,1.5708,-0,1.5708,378.516,1545.05,11.8381,14.5448,16.4765,350.629,-51.6187,522.557,1808.71,118194,4.8721e-13,24202.2,178.634,7379.18,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12092,3.61022,-0.56418
136612,0,1.97943,-9.84955,-0.887659,0,0,0,2.00839,-9.70774,-0.844326,13.4604,0,0,0,-0,1.5708,-0,1.5708,378.55,1544.61,11.8381,14.5411,16.4713,350.522,-51.7348,522.492,1808.76,118198,4.8721e-13,24217.3,178.32,7375.04,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12115,3.61012,-0.56418
137012,0,1.97943,-9.84955,-0.887659,0,0,0,2.00851,-9.70783,-0.844377,13.4603,0,0,0,-0,1.5708,-0,1.5708,378.58,1544.9,11.838,14.5438,16.4744,350.409,-51.8191,522.453,1808.82,118208,4.8721e-13,24231.2,178.545,7371.41,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12138,3.61002,-0.56418
137412,0,1.97943,-9.84955,-0.887659,0,0,0,2.00865,-9.70792,-0.841816,13.4602,0,0,0,-0,1.5708,-0,1.5708,378.605,1545.2,11.8379,14.5466,16.4776,350.282,-48.8994,525.412,1811.87,118121,4.8721e-13,24145.7,178.78,7368.34,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12159,3.60993,-0.56418
137812,0,1.97943,-9.84955,-0.887659,0,0,0,2.00884,-9.70802,-0.844355,13.4601,0,0,0,-0,1.5708,-0,1.5708,378.626,1545.53,11.8379,14.5496,16.4812,350.263,-51.8334,522.509,1809.04,118222,4.8721e-13,24246.9,179.035,7365.8,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12182,3.60983,-0.56418
138212,0,1.97943,-9.84955,-0.887659,0,0,0,2.00903,-9.70811,-0.844646,13.46,0,0,0,-0,1.5708,-0,1.5708,378.644,1545.59,11.8378,14.5502,16.4818,350.192,-52.1829,522.187,1808.77,118241,4.8721e-13,24265.9,179.087,7363.69,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12203,3.60974,-0.56418
138612,0,1.97943,-9.84955,-0.887659,0,0,0,2.00924,-9.70821,-0.844628,13.46,0,0,0,-0,1.5708,-0,1.5708,378.658,1545.78,11.8378,14.5519,16.4839,350.187,-52.1741,522.217,1808.85,118242,4.8721e-13,24267.6,179.233,7361.95,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12227,3.60964,-0.56418
139012,0,1.97943,-9.84955,-0.887659,0,0,0,2.00946,-9.70831,-0.844584,13.4599,0,0,0,-0,1.5708,-0,1.5708,378.67,1545.8,11.8377,14.5522,16.484,350.177,-52.1335,522.275,1808.95,118242,4.8721e-13,24268.3,179.252,7360.49,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12249,3.60954,-0.56418
139412,0,1.97943,-9.84955,-0.887659,0,0,0,2.00966,-9.7084,-0.84455,13.4598,0,0,0,-0,1.5708,-0,1.5708,378.68,1545.83,11.8377,14.5525,16.4843,350.164,-52.1028,522.322,1809.03,118242,4.8721e-13,24269.3,179.279,7359.25,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.1227,3.60945,-0.56418
139812,0,1.97943,-9.84955,-0.887659,0,0,0,2.0024,-9.7085,-0.844526,13.4597,0,0,0,-0,1.5708,-0,1.5708,378.689,1545.86,11.8376,14.5528,16.4846,341.545,-52.0831,522.354,1809.09,119018,4.8721e-13,24847.8,179.304,7358.22,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12293,3.60935,-0.56418
140212,0,1.97943,-9.84955,-0.887659,0,0,0,2.00676,-9.70859,-0.844511,13.4596,0,0,0,-0,1.5708,-0,1.5708,378.652,1567.46,11.8377,14.7436,16.731,346.317,-52.0339,522.348,1808.96,118682,4.8721e-13,24516.9,195.825,7362.65,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12315,3.60926,-0.56418
140612,0,1.97943,-9.84955,-0.887659,0,0,0,2.00031,-9.70869,-0.8445,13.4595,0,0,0,-0,1.5708,-0,1.5708,378.63,1555.57,11.8377,14.6385,16.5957,338.65,-52.0027,522.345,1808.88,119370,4.8721e-13,25040.2,186.628,7365.4,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12336,3.60917,-0.56418
141012,0,1.97943,-9.84955,-0.887659,0,0,0,2.00002,-9.70878,-0.844493,13.4594,0,0,0,-0,1.5708,-0,1.5708,378.575,1574.56,11.8378,14.8059,16.8126,338.1,-51.948,522.316,1808.67,119502,4.8721e-13,25070.5,201.377,7372.05,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.1236,3.60907,-0.56418
141412,0,1.97943,-9.84955,-0.887659,0,0,0,2.0031,-9.70888,-0.844489,13.4593,0,0,0,-0,1.5708,-0,1.5708,378.513,1575.89,11.8379,14.8174,16.8282,341.379,-51.8904,522.281,1808.42,119238,4.8721e-13,24831,202.411,7379.55,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12381,3.60898,-0.56418
141812,0,1.97943,-9.84955,-0.887659,0,0,0,2.00368,-9.70898,-0.844485,13.4592,0,0,0,-0,1.5708,-0,1.5708,378.469,1567.82,11.838,14.7459,16.7363,341.818,-51.8493,522.255,1808.25,119178,4.8721e-13,24793.7,196.027,7384.87,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12405,3.60888,-0.56418
142212,0,1.97943,-9.84955,-0.887659,0,0,0,2.00129,-9.70907,-0.844483,13.4591,0,0,0,-0,1.5708,-0,1.5708,378.436,1566.71,11.838,14.736,16.7239,338.846,-51.8191,522.235,1808.12,119439,4.8721e-13,24996.2,195.147,7388.85,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12426,3.60879,-0.56418
142612,0,1.97943,-9.84955,-0.887659,0,0,0,2.00397,-9.70916,-0.844482,13.459,0,0,0,-0,1.5708,-0,1.5708,378.396,1574.01,11.8381,14.8002,16.8075,341.674,-51.7833,522.21,1807.96,119205,4.8721e-13,24792.4,200.866,7393.78,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.1245,3.60868,-0.56418
143012,0,1.97943,-9.84955,-0.887659,0,0,0,2.00186,-9.70926,-0.844481,13.4589,0,0,0,-0,1.5708,-0,1.5708,378.371,1567.04,11.8382,14.7385,16.728,339.008,-51.7604,522.194,1807.85,119431,4.8721e-13,24974.6,195.373,7396.87,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12471,3.60859,-0.56418
143412,0,1.97943,-9.84955,-0.887659,0,0,0,2.00194,-9.70935,-0.84448,13.4588,0,0,0,-0,1.5708,-0,1.5708,378.339,1573.59,11.8383,14.7962,16.803,338.866,-51.7327,522.174,1807.72,119466,4.8721e-13,24979.8,200.503,7400.74,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12492,3.6085,-0.56418
143812,0,1.97943,-9.84955,-0.887659,0,0,0,2.00229,-9.70945,-0.84448,13.4587,0,0,0,-0,1.5708,-0,1.5708,378.307,1573.92,11.8384,14.799,16.807,338.995,-51.7059,522.153,1807.6,119465,4.8721e-13,24965.9,200.757,7404.55,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12515,3.6084,-0.56418
144212,0,1.97943,-9.84955,-0.887659,0,0,0,2.00265,-9.70955,-0.841885,13.4587,0,0,0,-0,1.5708,-0,1.5708,378.279,1573.59,11.8385,14.796,16.8034,339.17,-48.7036,525.113,1810.46,119351,4.8721e-13,24850.2,200.483,7407.96,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12537,3.60831,-0.56418
144612,0,1.97943,-9.84955,-0.887659,0,0,0,2.00295,-9.70964,-0.844401,13.4586,0,0,0,-0,1.5708,-0,1.5708,378.256,1573.15,11.8386,14.792,16.7986,339.285,-51.5712,522.209,1807.48,119437,4.8721e-13,24934.4,200.126,7410.84,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.1256,3.60821,-0.56418
145012,0,1.97943,-9.84955,-0.887659,0,0,0,2.00323,-9.70974,-0.844677,13.4585,0,0,0,-0,1.5708,-0,1.5708,378.236,1572.86,11.8386,14.7893,16.7954,339.345,-51.8708,521.88,1807.08,119440,4.8721e-13,24938.3,199.887,7413.26,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12581,3.60812,-0.56418
145412,0,1.97943,-9.84955,-0.887659,0,0,0,2.0035,-9.70983,-0.844649,13.4584,0,0,0,-0,1.5708,-0,1.5708,378.219,1572.71,11.8387,14.7879,16.7937,339.401,-51.8241,521.901,1807.05,119433,4.8721e-13,24930.6,199.758,7415.28,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12603,3.60803,-0.56418
145812,0,1.97943,-9.84955,-0.887659,0,0,0,2.00375,-9.70993,-0.837109,13.4583,0,0,0,-0,1.5708,-0,1.5708,378.205,1572.56,11.8388,14.7865,16.7922,339.44,-43.1613,530.543,1815.64,119161,4.8721e-13,24660.8,199.637,7416.97,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12627,3.60792,-0.56418
146212,0,1.97943,-9.84955,-0.887659,0,0,0,2.00398,-9.71002,-0.843811,13.4582,0,0,0,-0,1.5708,-0,1.5708,378.194,1572.46,11.8389,14.7855,16.7911,339.473,-50.8409,522.846,1807.9,119391,4.8721e-13,24888.5,199.551,7418.35,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12648,3.60783,-0.56418
146612,0,1.97943,-9.84955,-0.887659,0,0,0,2.00421,-9.71012,-0.844676,13.4581,0,0,0,-0,1.5708,-0,1.5708,378.184,1572.38,11.8389,14.7847,16.7902,339.469,-51.8258,521.847,1806.87,119424,4.8721e-13,24921.6,199.48,7419.54,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12672,3.60773,-0.56418
147012,0,1.97943,-9.84955,-0.887659,0,0,0,2.00444,-9.71021,-0.844707,13.458,0,0,0,-0,1.5708,-0,1.5708,378.176,1572.38,11.839,14.7848,16.7903,339.498,-51.8544,521.805,1806.8,119422,4.8721e-13,24919.5,199.481,7420.54,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12693,3.60764,-0.56418
147412,0,1.97943,-9.84955,-0.887659,0,0,0,2.00468,-9.71031,-0.844646,13.4579,0,0,0,-0,1.5708,-0,1.5708,378.169,1572.31,11.8391,14.7841,16.7895,339.497,-51.778,521.871,1806.85,119419,4.8721e-13,24916.1,199.419,7421.39,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12717,3.60754,-0.56418
147812,0,1.97943,-9.84955,-0.887659,0,0,0,2.00489,-9.7104,-0.844592,13.4578,0,0,0,-0,1.5708,-0,1.5708,378.163,1572.31,11.8391,14.784,16.7895,339.496,-51.7117,521.929,1806.88,119417,4.8721e-13,24913.1,199.416,7422.11,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12738,3.60745,-0.56418
148212,0,1.97943,-9.84955,-0.887659,0,0,0,2.00513,-9.7105,-0.852043,13.4577,0,0,0,-0,1.5708,-0,1.5708,378.158,1572.31,11.8392,14.784,16.7896,339.524,-60.2556,513.377,1798.31,119755,4.8721e-13,25245.1,199.412,7422.73,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12759,3.60736,-0.56418
148612,0,1.97943,-9.84955,-0.887659,0,0,0,2.00535,-9.7106,-0.845278,13.4576,0,0,0,-0,1.5708,-0,1.5708,378.154,1572.24,11.8392,14.7834,16.7888,339.51,-52.4902,521.136,1806.06,119442,4.8721e-13,24938.5,199.357,7423.27,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12781,3.60726,-0.56418
149012,0,1.97943,-9.84955,-0.887659,0,0,0,2.00558,-9.71069,-0.854453,13.4575,0,0,0,-0,1.5708,-0,1.5708,378.15,1572.27,11.8393,14.7836,16.7892,339.517,-63.0127,510.608,1795.52,119881,4.8721e-13,25368.3,199.38,7423.71,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12805,3.60716,-0.56418
149612,0,1.97943,-9.84955,-0.887659,0,0,0,2.00581,-9.71079,-0.855219,13.4575,0,0,0,-0,1.5708,-0,1.5708,378.147,1572.26,11.8393,14.7835,16.7891,339.539,-63.8892,509.725,1794.62,119918,4.8721e-13,25407.3,199.365,7424.12,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12837,3.60702,-0.56418
149812,0,1.97943,-9.84955,-0.887659,0,0,0,2.00602,-9.71088,-0.847451,13.4574,0,0,0,-0,1.5708,-0,1.5708,378.144,1572.2,11.8394,14.783,16.7885,339.514,-54.9744,518.637,1803.53,119534,4.8721e-13,25028.7,199.323,7424.46,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12848,3.60698,-0.56418
150212,0,1.97943,-9.84955,-0.887659,0,0,0,2.00624,-9.71098,-0.843776,13.4573,0,0,0,-0,1.5708,-0,1.5708,378.142,1572.26,11.8394,14.7835,16.7891,339.508,-50.7571,522.851,1807.73,119383,4.8721e-13,24876.8,199.367,7424.73,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12871,3.60688,-0.56418
150812,0,1.97943,-9.84955,-0.887659,0,0,0,2.00646,-9.71107,-0.85369,13.4572,0,0,0,-0,1.5708,-0,1.5708,378.14,1572.27,11.8395,14.7836,16.7893,339.518,-62.1292,511.475,1796.35,119841,4.8721e-13,25326.6,199.375,7424.97,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12905,3.60673,-0.564181
151212,0,1.97943,-9.84955,-0.887659,0,0,0,1.99931,-9.70149,-0.846929,13.4571,0,0,0,-0,1.5708,-0,1.5708,378.138,1572.25,11.8395,14.7834,16.7891,330.953,-54.6058,519.413,1805.21,120551,4.8721e-13,25666.8,200.215,7425.21,500,10.3088,16.3088,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12928,3.60663,-0.564181
151412,0,1.97943,-9.84955,-0.887659,0,0,0,2.0036,-9.70692,-0.851104,13.457,0,0,0,-0,1.5708,-0,1.5708,378.07,1592.27,11.8396,14.9596,17.0184,335.705,-59.2075,514.478,1799.53,120230,4.8721e-13,25476.1,215.806,7433.5,500,10.3141,16.3141,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12938,3.60659,-0.564181
151812,0,1.97943,-9.84955,-0.887659,0,0,0,2.00722,-9.70807,-0.851746,13.4569,0,0,0,-0,1.5708,-0,1.5708,378.037,1581.21,11.8397,14.8619,16.892,339.635,-59.8898,513.701,1798.54,119849,4.8721e-13,25218.3,206.728,7437.44,500,10.3151,16.3151,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12958,3.60651,-0.564181
152212,0,1.97943,-9.84955,-0.887659,0,0,0,2.00772,-9.71185,-0.854558,13.4568,0,0,0,-0,1.5708,-0,1.5708,378.034,1571.68,11.8398,14.7778,16.7832,340.014,-63.0203,510.407,1794.88,119832,4.8721e-13,25319.3,198.826,7437.83,500,10.3188,16.3188,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.12981,3.60641,-0.564181
152812,0,1.97943,-9.84955,-0.887659,0,0,0,2.00798,-9.69913,-0.844098,13.4567,0,0,0,-0,1.5708,-0,1.5708,378.05,1571.02,11.8398,14.772,16.7756,339.913,-51.3467,522.656,1808.42,119629,4.8721e-13,24900.7,199.455,7435.93,500,10.306,16.306,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13013,3.60627,-0.564181
153212,0,1.97943,-9.84955,-0.887659,0,0,0,2.0055,-9.69802,-0.8531,13.4566,0,0,0,-0,1.5708,-0,1.5708,378.03,1570.31,11.8398,14.7657,16.7676,336.799,-61.6942,512.331,1798.15,120330,4.8721e-13,25531.9,198.996,7438.31,500,10.3048,16.3048,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13036,3.60617,-0.564181
153412,0,1.97943,-9.84955,-0.887659,0,0,0,2.00557,-9.69839,-0.854105,13.4565,0,0,0,-0,1.5708,-0,1.5708,378,1577.83,11.8399,14.8319,16.8537,336.635,-62.8138,511.154,1796.84,120401,4.8721e-13,25589.9,204.919,7442.01,500,10.3051,16.3051,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13049,3.60612,-0.564181
154012,0,1.97943,-9.84955,-0.887659,0,0,0,2.00594,-9.69882,-0.851439,13.4564,0,0,0,-0,1.5708,-0,1.5708,377.972,1578.24,11.84,14.8354,16.8585,336.832,-59.7205,514.19,1799.75,120242,4.8721e-13,25434.4,205.203,7445.45,500,10.3054,16.3054,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.1308,3.60598,-0.564181
154212,0,1.97943,-9.84955,-0.887659,0,0,0,2.00627,-9.69918,-0.851167,13.4563,0,0,0,-0,1.5708,-0,1.5708,377.949,1577.77,11.84,14.8311,16.8533,336.95,-59.382,514.482,1799.94,120209,4.8721e-13,25407.9,204.796,7448.28,500,10.3057,16.3057,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13091,3.60593,-0.564181
154612,0,1.97943,-9.84955,-0.887659,0,0,0,2.00921,-9.69945,-0.853831,13.4563,0,0,0,-0,1.5708,-0,1.5708,377.93,1577.49,11.8401,14.8286,16.8503,340.091,-62.4185,511.409,1796.78,120045,4.8721e-13,25316.5,204.55,7450.52,500,10.3059,16.3059,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13115,3.60583,-0.564181
155012,0,1.97943,-9.84955,-0.887659,0,0,0,2.00209,-9.69966,-0.85399,13.4562,0,0,0,-0,1.5708,-0,1.5708,377.931,1569.81,11.8401,14.7608,16.7625,331.674,-62.5991,511.224,1796.59,120809,4.8721e-13,25930.9,198.45,7450.48,500,10.306,16.306,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13137,3.60574,-0.564181
155412,0,1.97943,-9.84955,-0.887659,0,0,0,2.00143,-9.69984,-0.853853,13.4561,0,0,0,-0,1.5708,-0,1.5708,377.896,1590.24,11.8402,14.9409,16.9963,330.647,-62.4091,511.359,1796.6,120974,4.8721e-13,25994.5,214.807,7454.65,500,10.3061,16.3061,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13158,3.60565,-0.564181
155812,0,1.97943,-9.84955,-0.887659,0,0,0,1.99907,-9.69999,-0.853724,13.456,0,0,0,-0,1.5708,-0,1.5708,377.851,1592.7,11.8403,14.9623,17.0247,327.712,-62.2206,511.477,1796.56,121296,4.8721e-13,26201.9,216.79,7460.13,500,10.3062,16.3062,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13182,3.60555,-0.564181
156412,0,1.97943,-9.84955,-0.887659,0,0,0,1.9993,-9.70012,-0.853633,13.4559,0,0,0,-0,1.5708,-0,1.5708,377.793,1599.67,11.8405,15.0234,17.1049,327.754,-62.0642,511.544,1796.43,121337,4.8721e-13,26184.9,222.514,7467.22,500,10.3062,16.3062,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13213,3.60541,-0.564181
156612,0,1.97943,-9.84955,-0.887659,0,0,0,1.99979,-9.70023,-0.85357,13.4558,0,0,0,-0,1.5708,-0,1.5708,377.736,1599.55,11.8407,15.0221,17.1039,328.078,-61.9416,511.579,1796.26,121323,4.8721e-13,26148.1,222.389,7474.22,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13226,3.60536,-0.564181
157012,0,1.97943,-9.84955,-0.887659,0,0,0,2.00024,-9.70035,-0.853531,13.4557,0,0,0,-0,1.5708,-0,1.5708,377.685,1598.77,11.8408,15.0149,17.0953,328.37,-61.8502,511.591,1796.1,121298,4.8721e-13,26115.7,221.709,7480.51,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13247,3.60526,-0.564181
157412,0,1.97943,-9.84955,-0.887659,0,0,0,2.00063,-9.70046,-0.853503,13.4556,0,0,0,-0,1.5708,-0,1.5708,377.64,1598.05,11.841,15.0084,17.0874,328.558,-61.7798,511.594,1795.95,121278,4.8721e-13,26093.2,221.096,7485.93,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13269,3.60517,-0.564181
157812,0,1.97943,-9.84955,-0.887659,0,0,0,2.00095,-9.70056,-0.846004,13.4555,0,0,0,-0,1.5708,-0,1.5708,377.603,1597.59,11.8411,15.0041,17.0823,328.693,-53.1472,520.169,1804.4,120906,4.8721e-13,25726.4,220.693,7490.54,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13293,3.60507,-0.564181
